Timestamp,Reference Element,Element,Ratio,Ratio Sigma,Ratio SNR,Error Percentage,v0_lat,v1_lat,v2_lat,v3_lat,v0_lon,v1_lon,v2_lon,v3_lon
20230717T132241686,Mg,Na,0.8979057591623038,0.021045502770502194,42.66497070437428,2.3438431656944134,70.714,68.3361,68.3649,70.7463,-22.4605,-22.0532,-20.076,-20.2473
20230717T153751861,Mg,Na,0.5309126594700687,0.009346633570522307,56.80255414574901,1.7604842159634437,59.0326,56.5981,56.5769,59.01,160.415,160.332,161.785,161.962
20230717T154551861,Mg,Na,0.4909310761789601,0.005207342498662221,94.27670185033566,1.0607074498506543,34.5942,32.1179,32.1033,34.5791,159.785,159.74,160.747,160.816
20230717T172759061,Mg,Na,0.5072463768115942,0.01784034877509521,28.432537009573526,3.517097329947341,83.5768,81.1838,81.1125,83.4799,162.86,161.719,166.59,169.465
20230718T150741357,Mg,Na,0.6681715575620768,0.017730870858106738,37.684080094496984,2.6536404696423257,73.7134,71.3351,71.3046,73.6787,148.147,147.948,150.235,150.751
20230718T151541357,Mg,Na,0.5193726937269373,0.007303566051128586,71.11220602251979,1.406228348032573,49.0584,46.6633,46.6488,49.0434,147.066,147.015,148.114,148.214
20230718T151645357,Mg,Na,0.49366018596787825,0.0066133077056881335,74.64648674116268,1.3396477766830586,45.7764,43.3785,43.3648,45.7622,146.993,146.946,147.988,148.076
20230718T205641226,Mg,Na,0.6190476190476191,0.015364545647424116,40.290655724753115,2.481965066122357,81.9849,79.6078,79.5572,81.9197,146.067,145.473,149.519,151.275
20230718T230019179,Mg,Na,0.46717724288840257,0.008314528653300509,56.188060967587546,1.7797375150156127,62.2422,59.8508,59.8327,62.2228,142.986,142.913,144.405,144.59
20230718T230123179,Mg,Na,0.5140271493212669,0.00816837714492348,62.928919686418595,1.5890944973838816,58.9581,56.5643,56.5478,58.9406,142.885,142.822,144.187,144.339
20230718T234539179,Mg,Na,0.6610978520286396,0.02151432158653432,30.728268580052116,3.25433239882956,-76.3876,-78.8273,-78.8792,-76.4304,137.408,136.371,140.619,140.905
20230719T005317133,Mg,Na,0.7175141242937854,0.018063450780897067,39.721874463355014,2.5175045576525834,75.3744,72.9901,72.9602,75.3398,142.564,142.374,144.902,145.485
20230719T005421133,Mg,Na,0.5852272727272727,0.0159824371591924,36.61689809245866,2.7309795534154007,72.0867,69.7004,69.6751,72.0582,142.31,142.173,144.313,144.717
20230719T005909133,Mg,Na,0.5111111111111111,0.010352155202090528,49.372435124223855,2.025421669974234,57.3049,54.9086,54.8932,57.2885,141.727,141.671,142.985,143.122
20230719T143554250,Mg,Na,0.510548523206751,0.015309686026074503,33.34807273886719,2.9986740398178986,69.183,66.7775,66.7601,69.1636,134.104,134.049,135.993,136.257
20230719T164108200,Mg,Na,0.42802303262955854,0.006961400958577155,61.485185981449696,1.626408026645156,44.6509,42.2283,42.2193,44.6416,132.598,132.575,133.64,133.704
20230719T182740101,Mg,Na,0.6723300970873787,0.021118036683161395,31.836770963820964,3.1410220626218393,77.4952,75.0876,75.0642,77.4674,131.941,131.877,134.865,135.485
20230719T182916101,Mg,Na,0.39538714991762763,0.010044976525446453,39.361679832303494,2.540541979560832,72.582,70.1718,70.154,72.5619,131.818,131.778,134.055,134.395
20230719T183020101,Mg,Na,0.42727272727272725,0.01049483701004327,40.71265965005831,2.456238449159063,69.3077,66.8958,66.8803,69.2906,131.76,131.727,133.702,133.95
20230719T203358182,Mg,Na,0.40520833333333334,0.009099383914489813,44.53140313028024,2.24560631308746,49.7012,47.2763,47.2679,49.6924,130.408,130.391,131.558,131.63
20230719T203846182,Mg,Na,0.465210355987055,0.006645893466765466,69.9996709717755,1.4285781434647158,35.0069,32.575,32.5682,34.9999,130.29,130.273,131.223,131.266
20230719T222655110,Mg,Na,0.7186311787072244,0.01995556660374983,36.01156474164894,2.776885723167304,62.854,60.4335,60.423,62.8426,129.37,129.357,130.95,131.089
20230720T002028135,Mg,Na,0.8802698145025295,0.0188394907094529,46.724713957413165,2.140195017376546,74.1702,71.7536,71.7387,74.1531,128.228,128.236,130.73,131.085
20230720T164001282,Mg,Na,0.3855263157894737,0.010162623852284381,37.93570650583649,2.636038951445778,-52.8378,-55.2695,-55.2715,-52.8396,118.669,118.616,120.019,119.994
20230720T194911230,Mg,Na,0.45665961945031713,0.014152392763589206,32.26730822686009,3.099111933878562,85.6612,83.2454,83.2402,85.6531,113.092,114.724,121.411,123.472
20230720T195503230,Mg,Na,0.8185975609756099,0.01783670677786818,45.893985429604484,2.178934757221885,67.7109,65.2789,65.2774,67.7092,116.694,116.774,118.689,118.803
20230720T201343230,Mg,Na,0.381578947368421,0.004220311657138328,90.4148741534313,1.1060127101465966,10.7272,8.2743,8.2736,10.7266,117.057,117.053,117.889,117.898
20230720T215459294,Mg,Na,0.3715670436187399,0.010000470919280316,37.15495466342296,2.6914310865367463,59.5204,57.0824,57.0818,59.5197,115.777,115.82,117.308,117.368
20230720T220923294,Mg,Na,0.42557965594614816,0.006222240850219797,68.39652565540192,1.4620625688477797,15.576,13.1226,13.1223,15.5757,115.981,115.979,116.829,116.839
20230721T014813854,Mg,Na,0.6337760910815939,0.016249502041146415,39.00280079209618,2.563918435833581,63.4035,60.9663,60.9669,63.4041,113.448,113.516,115.18,115.249
20230721T015717854,Mg,Na,0.46200345423143346,0.0061522120336652,75.09550251248305,1.3316376700905237,35.7254,33.2748,33.2752,35.7257,113.784,113.794,114.779,114.797
20230721T154254521,Mg,Na,0.4553314121037464,0.007778111241671043,58.540100283513475,1.708230760037881,21.0477,18.5925,18.5943,21.0495,106.22,106.228,107.103,107.109
20230721T173450586,Mg,Na,0.46631016042780754,0.0087966592757139,53.009914992980534,1.8864395465120403,37.2531,34.8031,34.8052,37.2553,105.07,105.088,106.091,106.103
20230721T212154588,Mg,Na,0.6717391304347826,0.02142112289527634,31.358726324422076,3.1889050264812675,59.9158,57.4811,57.4845,59.9195,102.563,102.632,104.13,104.166
20230722T011831453,Mg,Na,0.4283305227655987,0.011154283858697805,38.40053993530013,2.604130050475511,53.3918,50.9541,50.9574,53.3954,100.549,100.595,101.879,101.902
20230722T012319453,Mg,Na,0.4652956298200514,0.011396084781191328,40.82942859358143,2.4492138010405675,38.7374,36.2892,36.2918,38.7402,100.737,100.759,101.778,101.789
20230722T012423453,Mg,Na,0.4819557625145518,0.010623716746993216,45.36602151511218,2.2042929192432785,35.484,33.0335,33.0361,35.4866,100.761,100.78,101.763,101.772
20230722T031723452,Mg,Na,0.5043370508054523,0.011825614657014382,42.647850909491964,2.3447840364153825,48.42,45.9786,45.9819,48.4235,99.5442,99.5807,100.751,100.767
20230722T165325689,Mg,Na,0.9068322981366459,0.030533074297817975,29.699999721333402,3.367003398594996,62.8582,60.4287,60.4359,62.866,91.5144,91.6208,93.2398,93.2605
20230722T165709689,Mg,Na,0.37410071942446044,0.007953054832461934,47.038619411687684,2.12591273406194,51.4515,49.009,49.0145,51.4572,91.8779,91.9304,93.1725,93.1817
20230722T171901689,Mg,Na,0.3563892145369285,0.004827276499836293,73.82821650034231,1.3544956757764335,-15.0468,-17.5266,-17.5226,-15.0429,92.2692,92.2706,93.173,93.1604
20230722T172213689,Mg,Na,0.3158890290037831,0.004324030993764752,73.05429342650288,1.3688449413395005,-24.7637,-27.2418,-27.2376,-24.7595,92.2612,92.2599,93.2253,93.2069
20230722T185112664,Mg,Na,0.56282722513089,0.018272482567927763,30.80190242560559,3.2465527167201893,61.2521,58.8195,58.8264,61.2595,90.5095,90.6046,92.1551,92.1736
20230722T204858617,Mg,Na,0.5055970149253731,0.01442496791919583,35.050130978285004,2.853056385494083,59.6921,57.2562,57.2628,59.6991,89.4973,89.5826,91.0741,91.0912
20230722T224749658,Mg,Na,0.7048300536672629,0.017612472934042285,40.01880123857743,2.4988254746521923,54.8134,52.3703,52.3761,54.8194,88.5753,88.6382,89.9741,89.9867
20230723T024045654,Mg,Na,0.46189735614307936,0.012133040916477805,38.06938090151658,2.6267829324226355,59.5929,57.1529,57.1592,59.5997,86.2762,86.3604,87.858,87.8761
20230723T024221654,Mg,Na,0.44745762711864406,0.011621805924655077,38.50155733278812,2.597297536191854,54.7104,52.2642,52.2699,54.7164,86.4252,86.4874,87.8267,87.8398
20230723T031453654,Mg,Na,0.3628526645768025,0.007626407462564623,47.57845241785464,2.1017917758601423,-44.0933,-46.5655,-46.5602,-44.0882,86.819,86.8102,88.0468,88.005
20230723T181631549,Mg,Na,0.3977485928705441,0.012848518455763736,30.95676705761492,3.230311479680222,66.485,64.0426,64.051,66.4942,77.3132,77.4579,79.3223,79.3508
20230723T181703549,Mg,Na,0.6716867469879518,0.023505227585788904,28.576058008221498,3.4994329858663296,64.8582,62.4133,62.4213,64.8668,77.4103,77.5372,79.3055,79.3306
20230723T182119549,Mg,Na,0.5688073394495412,0.01061058755904328,53.6075251520594,1.8654097482834155,51.8624,49.4001,49.4059,51.8685,77.8745,77.9296,79.2208,79.2307
20230723T201241499,Mg,Na,0.3887640449438202,0.014987736246456806,25.93881014123974,3.855226953568369,69.828,67.3889,67.398,69.8381,76.0178,76.2093,78.3218,78.3641
20230723T201625499,Mg,Na,0.40803897685749085,0.009448108222939294,43.1873733057802,2.3154915973233314,58.447,55.9914,55.9978,58.4537,76.6356,76.7153,78.2027,78.2198
20230723T201801499,Mg,Na,1.0754716981132075,0.023350265749695724,46.05822090599641,2.17116506093662,53.5771,51.1152,51.1209,53.5831,76.776,76.8354,78.1731,78.1856
20230723T221411449,Mg,Na,0.3057742782152231,0.008199500592957806,37.29181731846441,2.6815534128042264,56.9102,54.4513,54.4571,56.9163,75.6359,75.7065,77.1451,77.1627
20230723T221443449,Mg,Na,0.4244372990353698,0.012509574906341612,33.9289945672099,2.9473316635395768,55.2874,52.8263,52.8319,55.2933,75.6815,75.7453,77.1339,77.1499
20230725T032603677,Mg,Na,0.8056042031523643,0.017204709815589535,46.82463184716955,2.1356281097177443,77.4057,75.0018,75.0012,77.405,59.1395,59.3929,62.3588,62.6388
20230725T190707546,Mg,Na,0.3801652892561983,0.011008781973227516,34.53291110503688,2.8957883016533255,67.93,65.4969,65.4941,67.9269,51.5354,51.6027,53.5412,53.6631
20230725T190915546,Mg,Na,0.4126738794435858,0.010204622867674278,40.4398952116922,2.4728056162491603,61.4186,58.9718,58.9695,61.4161,51.6739,51.7118,53.3051,53.3815
20230725T210036473,Mg,Na,0.5571095571095571,0.01895900844458097,29.384952210873408,3.403102352604701,79.4733,77.0632,77.0576,79.4665,49.7683,50.0464,53.5084,53.9856
20230726T010200311,Mg,Na,0.4465699208443271,0.005979372562899797,74.6850804405731,1.338955510392333,58.4443,55.986,55.9829,58.441,48.6081,48.6334,50.1273,50.197
20230726T025602262,Mg,Na,0.6659959758551308,0.017635325384102587,37.76488164235942,2.6479627540480317,68.2818,65.8411,65.8365,68.2766,47.4328,47.4896,49.4776,49.6199
20230726T064644563,Mg,Na,0.46320346320346323,0.01133752665908854,40.85577720182416,2.4476342600462173,79.9353,77.5145,77.5028,79.9208,44.9151,45.1234,48.7685,49.3982
20230726T064924563,Mg,Na,0.4797047970479705,0.007460390671216566,64.30022477224307,1.5552045168459148,71.7813,69.3439,69.3365,71.7729,45.3668,45.4307,47.7244,47.941
20230726T203037541,Mg,Na,0.5299806576402322,0.01549910738539965,34.1942696738446,2.9244666125005905,70.2183,67.7847,67.769,70.2008,38.6799,38.6549,40.7793,41.0451
20230726T203453541,Mg,Na,0.5689655172413793,0.012182874199159095,46.702076040533306,2.1412324350037197,57.2077,54.7493,54.7386,57.1964,38.5343,38.5166,39.963,40.0714
20230726T222543491,Mg,Na,0.5,0.014089451298935978,35.48754237418454,2.8178902597871955,76.7469,74.327,74.304,76.7198,37.8698,37.808,40.715,41.2819
20230726T223103491,Mg,Na,0.5101214574898785,0.008425346269048496,60.54605249446778,1.6516353400436339,60.4567,58.0048,57.9924,60.4434,37.5638,37.5401,39.0998,39.2348
20230727T002535457,Mg,Na,0.5230769230769231,0.011382530040654237,45.95436350342881,2.1760719195368394,68.6912,66.2557,66.2387,68.6724,36.7048,36.6631,38.6641,38.9145
20230727T002919457,Mg,Na,0.5022883295194508,0.00929158756789094,54.058397001521584,1.8498513745641643,57.3083,54.8508,54.8385,57.2952,36.5166,36.4901,37.9382,38.0557
20230727T003023457,Mg,Na,0.4210526315789474,0.006882909861875893,61.173637317428444,1.6346910921955244,54.0633,51.5998,51.5883,54.0512,36.4746,36.4498,37.8042,37.9042
20230727T022113408,Mg,Na,0.40569395017793597,0.00835758947689446,48.54198106996337,2.06007249386609,73.5784,71.1528,71.1306,73.5531,35.8781,35.8033,38.2578,38.6723
20230727T022217408,Mg,Na,0.3646934460887949,0.007044519031895627,51.769814864231925,1.9316275374415257,70.3166,67.8845,67.8652,70.2952,35.7707,35.7138,37.8426,38.1417
20230727T195549934,Mg,Na,0.43843283582089554,0.01317636389791322,33.2741899979198,3.005332361396377,74.8737,72.4472,72.4116,74.8329,27.2714,27.048,29.6833,30.2996
20230727T215036813,Mg,Na,0.6032315978456014,0.01524457704787209,39.5702416637268,2.5271516118049866,82.3587,79.9457,79.8839,82.2781,27.8777,27.1158,31.5656,33.6653
20230727T215212813,Mg,Na,0.7558962264150944,0.01341925630469981,56.329218941168726,1.7752775891396941,77.463,75.0392,74.9967,77.4127,26.6164,26.2933,29.3581,30.2389
20230728T014459532,Mg,Na,0.4964639321074964,0.011504525706532272,43.15379397393185,2.317293354563623,82.5837,80.1644,80.097,82.4952,26.1102,25.235,29.8309,32.1328
20230728T074047468,Mg,Na,0.5915032679738562,0.015491648587545061,38.18207369158965,2.619030092700988,69.9774,67.5225,67.4887,69.9398,20.6946,20.5195,22.6924,23.1104
20230728T080519468,Mg,Na,0.4896125772038182,0.004794819273723525,102.11283246627947,0.9793088447822932,-4.2737,-6.7822,-6.7962,-4.2877,18.7085,18.6624,19.5655,19.6086
20230729T011810434,Mg,Na,0.5897435897435898,0.01287894228392043,45.79130620686873,2.1838206481430293,62.6041,60.1252,60.0991,62.5759,10.5004,10.4012,12.1295,12.3657
20230729T011842434,Mg,Na,0.6388101983002833,0.012782861302149937,49.973959914032896,2.001042146190212,60.9867,58.5059,58.481,60.9599,10.4317,10.3406,11.9931,12.2065
20230729T232704413,Mg,Na,1.1514736120630569,0.010608290039121022,108.54469549914995,0.9212794742308078,-56.6468,-59.0719,-59.0914,-56.6651,-4.3602,-4.5209,-2.9817,-2.9148
20230730T004343293,Mg,Na,0.5431606905710491,0.01162617992172357,46.71875837360395,2.1404678437794247,66.4137,63.9287,63.9036,66.3863,-2.6674,-2.7569,-0.7809,-0.5033
20230730T024058332,Mg,Na,0.5479833101529902,0.012315920943959436,44.49389636767346,2.2474992788596033,66.3782,63.8928,63.8678,66.3509,-3.7692,-3.8582,-1.8836,-1.6069
20230730T063803162,Mg,Na,0.4966517857142857,0.010616281545006184,46.782085008654164,2.1375703964776496,58.502,56.0067,55.9866,58.4805,-6.2179,-6.278,-4.7016,-4.5348
20230730T065643162,Mg,Na,0.4494584837545126,0.005304128076158669,84.73748697260292,1.1801152426473505,2.0985,-0.404,-0.4154,2.087,-7.1632,-7.1995,-6.3108,-6.2725
20230730T103309338,Mg,Na,0.42237903225806456,0.00806264121805779,52.38717944090925,1.9088639828910088,56.6132,54.1133,54.0936,56.5922,-8.4485,-8.5061,-6.9929,-6.84
20230730T105509338,Mg,Na,0.42133333333333334,0.005467437043459899,77.06231091171477,1.2976511970237101,-9.8815,-12.3711,-12.3829,-9.8932,-9.5557,-9.5973,-8.7044,-8.6681
20230730T221437450,Mg,Na,0.45811965811965816,0.014198496478185491,32.265364070309225,3.0992986715442203,62.4711,59.9663,59.9404,62.4433,-14.6752,-14.7654,-12.9801,-12.7458
20230730T222933450,Mg,Na,0.40522438044206294,0.0055847959178346555,72.55849388300962,1.3781983975747343,17.3942,14.8852,14.8721,17.3809,-15.6631,-15.7008,-14.7724,-14.7214
20230730T223109450,Mg,Na,0.4406392694063927,0.006342396430177062,69.4752014096494,1.4393625059158306,12.5577,10.0522,10.0394,12.5447,-15.7413,-15.7791,-14.8726,-14.8251
20230730T223701450,Mg,Na,0.4128862590401052,0.004928887197275125,83.76865659826102,1.1937639215056475,-5.2102,-7.6966,-7.709,-5.2225,-16.0385,-16.0805,-15.2045,-15.1642
20230730T224221450,Mg,Na,0.5470643056849953,0.00897037194816007,60.98568809035891,1.6397289779175053,-21.4225,-23.8852,-23.8982,-21.4354,-16.355,-16.4083,-15.4919,-15.4514
20230730T224429450,Mg,Na,0.4208059981255858,0.007708314438787166,54.59118221853386,1.8317976628476407,-27.9266,-30.3787,-30.3923,-27.94,-16.507,-16.568,-15.6126,-15.5703
20230730T224741450,Mg,Na,0.34388185654008435,0.0077328895658170934,44.470033305557514,2.2487053093234985,-37.7054,-40.14,-40.1551,-37.72,-16.7816,-16.8605,-15.8109,-15.7627
20230731T020859082,Mg,Na,0.39035769828926903,0.012146722325783751,32.13687510256654,3.1116902213063553,62.7782,60.2711,60.2443,62.7493,-16.8027,-16.8975,-15.09,-14.8468
20230731T022219082,Mg,Na,0.3083989501312336,0.004740762446687446,65.05260569356811,1.5372174401599292,22.5339,20.024,20.0102,22.5198,-17.7404,-17.7791,-16.8229,-16.7664
20230731T022355082,Mg,Na,0.46191474493361284,0.007099655210408128,65.06157429398031,1.5370055379869942,17.6982,15.1918,15.1784,17.6846,-17.8202,-17.8585,-16.9322,-16.8802
20230731T022459082,Mg,Na,0.47653142402545745,0.006758619478497032,70.50721312859405,1.4182946050869398,14.4727,11.9687,11.9555,14.4594,-17.873,-17.9113,-17.001,-16.9515
20230731T022531082,Mg,Na,0.5144157814871017,0.007511649259178433,68.48240163217692,1.4602291627724446,12.8592,10.3567,10.3437,12.846,-17.8994,-17.9378,-17.0344,-16.986
20230731T022707082,Mg,Na,0.3910614525139665,0.0052582005295292306,74.37172666158824,1.344596992551046,8.0162,5.5186,5.5058,8.0033,-17.979,-18.0179,-17.1313,-17.0857
20230731T023819082,Mg,Na,0.395021645021645,0.007855071089105343,50.28874220750511,1.9885166263926952,-26.0302,-28.4789,-28.4924,-26.0435,-18.6313,-18.6904,-17.7576,-17.7149
20230731T040434827,Mg,Na,0.6372093023255814,0.0201219172163284,31.66742490166409,3.1578191251902235,67.7165,65.2116,65.1797,67.6814,-17.6257,-17.7566,-15.6255,-15.2744
20230731T040506827,Mg,Na,0.44626593806921677,0.013710348403917981,32.54956948735804,3.0722372545922334,66.1059,63.5996,63.5695,66.073,-17.7153,-17.8325,-15.8194,-15.5097
20230731T040610827,Mg,Na,0.4744744744744745,0.011101971750989568,42.737856402146086,2.339845944987042,62.8853,60.3769,60.3497,62.856,-17.8679,-17.9645,-16.1476,-15.9007
20230731T040818827,Mg,Na,0.45268292682926825,0.008698866506334715,52.03930035017943,1.9216246053864405,56.4466,53.9342,53.9114,56.4224,-18.1031,-18.1746,-16.6414,-16.472
20230731T041058827,Mg,Na,0.3688135593220339,0.006464164193918813,57.0551038398741,1.752691578314384,48.4007,45.8857,45.8664,48.3806,-18.3226,-18.3776,-17.0763,-16.959
20230731T041618827,Mg,Na,0.410547396528705,0.0051344269405326605,79.95973090740164,1.2506295214500691,32.3062,29.7923,29.7771,32.2905,-18.6505,-18.6921,-17.6508,-17.5805
20230731T041722827,Mg,Na,0.39909039226833426,0.004971949475868301,80.26839255011478,1.245820388611445,29.0853,26.5729,26.5581,29.0703,-18.7073,-18.7478,-17.7394,-17.6743
20230731T042522827,Mg,Na,0.35432147047321083,0.0028610509597713383,123.84311760092837,0.8074732123769659,4.887,2.3948,2.3821,4.8741,-19.1106,-19.1504,-18.2745,-18.23
20230731T060944905,Mg,Na,0.36694677871148457,0.00618735756129925,59.30589513796118,1.6861730147968188,43.765,41.2488,41.2309,43.7464,-19.5021,-19.5519,-18.346,-18.2467
20230731T061224905,Mg,Na,0.3737113402061855,0.00593922358262251,62.92259164979447,1.5892543103845063,35.7174,33.2025,33.1866,35.7009,-19.6637,-19.7073,-18.6261,-18.5488
20230731T061952905,Mg,Na,0.6702040816326531,0.008174511841359805,81.9870463997232,1.2197048727972912,13.1505,10.6515,10.6383,13.1372,-20.0516,-20.0904,-19.1907,-19.1415
20230731T062304905,Mg,Na,0.3764446890478811,0.004570378790530059,82.36619026586682,1.21409038923876,3.4534,0.9656,0.9529,3.4406,-20.2131,-20.2533,-19.3835,-19.3393
20230731T062856905,Mg,Na,0.4734426229508197,0.0061552670956440255,76.91666593735091,1.3001083546893544,-14.3813,-16.8427,-16.8555,-14.394,-20.5377,-20.5859,-19.7124,-19.6712
20230731T075959784,Mg,Na,0.39046199701937406,0.009637835890907684,40.51345150914379,2.4683159858011665,64.8292,62.3186,62.2891,64.7971,-19.9139,-20.0247,-18.0863,-17.8
20230731T080031784,Mg,Na,0.425,0.01076070965593732,39.495536408744414,2.5319316837499577,63.2198,60.7083,60.6803,63.1895,-19.9894,-20.0904,-18.2474,-17.991
20230731T080623784,Mg,Na,0.36486486486486486,0.005780603091693315,63.118823257243356,1.5843134399455752,45.522,43.0057,42.987,45.5027,-20.5361,-20.5884,-19.3479,-19.2413
20230731T081911784,Mg,Na,0.4319273892151628,0.004410587297239456,97.92967695832753,1.0211409156649567,6.8294,4.3396,4.3267,6.8164,-21.233,-21.2726,-20.3978,-20.352
20230731T081943784,Mg,Na,0.40437158469945356,0.004352828792569435,92.89857331162266,1.0764427960002791,5.2119,2.7241,2.7113,5.199,-21.2602,-21.3001,-20.4295,-20.3844
20230731T083335784,Mg,Na,0.3151629072681704,0.004806567343823779,65.56922741821988,1.5251056621754973,-37.0887,-39.5058,-39.5209,-37.1033,-22.1806,-22.2591,-21.248,-21.1979
20230731T095047688,Mg,Na,0.6423487544483986,0.014598403548418768,44.00130139695822,2.272660053798157,84.235,81.7436,81.649,84.1011,-17.3555,-18.7204,-12.632,-8.7714
20230731T095639688,Mg,Na,0.6986128625472888,0.016924167066084267,41.27901005818459,2.422538715416033,66.526,64.0147,63.9831,66.4913,-20.8891,-21.0145,-18.9573,-18.6301
20230731T095711688,Mg,Na,0.3598901098901099,0.006708320947031757,53.64831419542488,1.8639914692515722,64.9167,62.4046,62.3746,64.8842,-20.9744,-21.0872,-19.1389,-18.8488
20230731T095847688,Mg,Na,0.3844178082191781,0.0060968436490808475,63.05193807571766,1.5859940717430803,60.0901,57.5757,57.5498,60.0624,-21.1851,-21.2718,-19.5834,-19.3715
20230731T100055688,Mg,Na,0.4620408163265306,0.006245553472985397,73.97916266749588,1.3517319795772282,53.6556,51.1393,51.1173,53.6324,-21.3984,-21.4651,-20.0188,-19.868
20230731T100823688,Mg,Na,0.37652011225444343,0.004009813907157139,93.8996474580505,1.064966724658629,31.1241,28.6122,28.5968,31.1083,-21.8958,-21.9379,-20.912,-20.8424
20230731T101311688,Mg,Na,0.3609885260370697,0.003467996591344193,104.09137279375203,0.96069441026723,16.6108,14.1112,14.0976,16.5971,-22.1451,-22.1841,-21.2719,-21.2197
20230731T101551688,Mg,Na,0.3819604233778187,0.003537223007928775,107.98313324368996,0.9260705537625575,8.5312,6.0413,6.0284,8.5182,-22.2797,-22.3192,-21.4418,-21.3949
20230731T101831688,Mg,Na,0.3966315789473684,0.00341900510057356,116.00789331400263,0.8620103093271981,0.4375,-2.0414,-2.0541,0.4248,-22.4173,-22.4586,-21.5998,-21.5561
20231202T084250356,Mg,Na,0.8549931600547196,0.01804202305148997,47.388985016517395,2.1101950161022667,-65.5696,-67.9683,-67.9347,-65.5394,-32.8455,-32.6833,-30.6698,-31.0299
20231202T084634356,Mg,Na,0.5036649214659685,0.008803139634407379,57.21423746334508,1.7478167049603008,-54.0437,-56.4202,-56.3981,-54.0231,-33.3679,-33.283,-31.9691,-32.1371
20231202T085538356,Mg,Na,0.5435724602792489,0.004573308042857363,118.85760923719224,0.8413428525256638,-25.8826,-28.2204,-28.2073,-25.8699,-34.0576,-34.0126,-33.2455,-33.3086
20231202T104711381,Mg,Na,0.4283201407211962,0.007365629465426606,58.15119301502747,1.71965517498769,-45.8012,-48.1623,-48.1447,-45.7845,-34.7219,-34.6594,-33.5996,-33.7129
20231202T143611350,Mg,Na,0.3583916083916084,0.010542587855597607,33.99465229035959,2.9416391480008937,-67.1923,-69.5905,-69.5564,-67.1618,-36.1274,-35.9592,-33.7954,-34.1922
20231202T144203350,Mg,Na,0.5027422303473492,0.00949631093243742,52.940792895700845,1.8889025745611885,-49.0573,-51.4211,-51.403,-49.0403,-36.8522,-36.7867,-35.6477,-35.7738
20231203T062310793,Mg,Na,0.40953947368421056,0.011760821921174194,34.822351399341855,2.8717187662947423,-56.8811,-59.2426,-59.2252,-56.8649,-45.5747,-45.5118,-44.1282,-44.2871
20231203T102220874,Mg,Na,0.36662286465177396,0.00925398735643562,39.61782640612845,2.5241162646048414,-46.7745,-49.1146,-49.1028,-46.7633,-48.0323,-47.9934,-46.9551,-47.0447
20231203T122258922,Mg,Na,0.5186615186615188,0.010620742578412069,48.834769775492006,2.047721335837761,-38.4418,-40.7699,-40.7604,-38.4327,-49.2724,-49.2414,-48.3656,-48.4287
20231203T122610922,Mg,Na,0.7218863361547763,0.01297052789743889,55.65589479957228,1.796754869544717,-28.4441,-30.7634,-30.7552,-28.4361,-49.405,-49.3766,-48.618,-48.6654
20231203T161513236,Mg,Na,0.5159128978224456,0.012068089038968272,42.75017330055697,2.3391718039818366,-49.9608,-52.2995,-52.2888,-49.9507,-51.3458,-51.3139,-50.2056,-50.2974
20231203T162001236,Mg,Na,0.4418079096045198,0.008790994497689854,50.25687477345373,1.9897775269707214,-34.9824,-37.3032,-37.2952,-34.9747,-51.5326,-51.5069,-50.6843,-50.7364
20231203T162625236,Mg,Na,0.3394947627849661,0.004511486797241647,75.25119279802291,1.3288825901856975,-14.954,-17.2664,-17.2599,-14.9475,-51.763,-51.738,-51.0655,-51.0984
20231204T082027726,Mg,Na,0.3390607101947308,0.0070431228346383885,48.14067824108012,2.0772453495403087,17.1467,14.8159,14.8195,17.1504,-60.7927,-60.7689,-60.0822,-60.0947
20231204T120544782,Mg,Na,0.28029739776951673,0.005169931717733887,54.216847160290584,1.844445135371904,-16.3055,-18.6073,-18.6043,-16.3026,-62.6763,-62.6642,-62.0017,-62.0221
20231204T140105836,Mg,Na,0.44141252006420545,0.012082464340200064,36.533318670394394,2.7372273759798693,-24.5619,-26.8637,-26.8607,-24.559,-63.7237,-63.7144,-63.0096,-63.0333
20231204T155656845,Mg,Na,0.555878084179971,0.013700048994430381,40.57489753547288,2.464578004481079,-31.2524,-33.5564,-33.5536,-31.2496,-64.791,-64.7847,-64.026,-64.0532
20231205T072832096,Mg,Na,0.4684684684684685,0.011721550482544836,39.96642501912089,2.502100199158609,-69.7046,-72.0638,-72.0601,-69.7014,-73.8712,-73.9667,-71.6763,-71.8522
20231205T073008096,Mg,Na,0.4106412005457026,0.010051905949564559,40.852073487962876,2.4478561664554226,-64.7359,-67.0845,-67.0816,-64.7333,-73.7338,-73.7897,-72.0142,-72.1249
20231205T073352096,Mg,Na,0.408298755186722,0.006379891435907936,63.99775909801451,1.5625547114368015,-53.1067,-55.4337,-55.4318,-53.105,-73.5844,-73.6037,-72.435,-72.4861
20231205T133028223,Mg,Na,0.3413461538461538,0.009143080322485876,37.33382424812238,2.6785362071507923,-44.8628,-47.1788,-47.1774,-44.8615,-76.8066,-76.8167,-75.8631,-75.8966
20231206T131344728,Mg,Na,0.684887459807074,0.015284750694833768,44.808546340148375,2.231717120231597,-21.6172,-23.8975,-23.8979,-21.6177,-89.7844,-89.7876,-89.1297,-89.1389
